image_path,text_prompt
./dataset/00000590.jpg,a view of a city with a soccer field
./dataset/00000591.jpg,the football team is getting ready to play
./dataset/00000592.jpg,a blue and yellow field
./dataset/00000593.jpg,a football player is running with the ball
./dataset/00000594.jpg,a football player is falling on the field
./dataset/00000595.jpg,"the broncos stadium in denver, where the broncos are playing"
./dataset/00000596.jpg,the stadium is empty
./dataset/00000597.jpg,the green bay packers are trying to break the redskins'defense
./dataset/00000598.jpg,a football game is being played on a large screen
./dataset/00000599.jpg,the football field at the university of virginia
./dataset/00000600.jpg,a football game is being played on the field
./dataset/00000601.jpg,a stadium filled with people watching a football game
./dataset/00000602.jpg,a football game is being played on a field
./dataset/00000603.jpg,a football field with a crowd watching
./dataset/00000604.jpg,a football player is running with the ball
./dataset/00000605.jpg,a football player running on the field
./dataset/00000606.jpg,a football player running with the ball
./dataset/00000607.jpg,a man holding a young boy
./dataset/00000608.jpg,a football player running with the ball
./dataset/00000609.jpg,a man running on a field with a ball
./dataset/00000610.jpg,a football player running with the ball
./dataset/00000611.jpg,a group of young boys playing football on a field
./dataset/00000612.jpg,the stadium at night
./dataset/00000613.jpg,a football player is running with the ball
./dataset/00000614.jpg,a football game with players on the field
./dataset/00000615.jpg,a football player is throwing the ball
./dataset/00000616.jpg,a group of women playing a game of football
./dataset/00000617.jpg,a football game is being played on a big screen
./dataset/00000618.jpg,a soccer field
./dataset/00000619.jpg,a football field
./dataset/00000620.jpg,a group of people on a field
./dataset/00000621.jpg,a football field with a red field and white numbers
./dataset/00000622.jpg,a man standing on a football field
./dataset/00000623.jpg,a large crowd of people
./dataset/00000624.jpg,a football player is trying to get the ball
./dataset/00000625.jpg,a col of a football game with multiple shots
./dataset/00000626.jpg,a football player is running with the ball
./dataset/00000627.jpg,the stadium is empty and empty
./dataset/00000628.jpg,a football player is about to throw the ball
./dataset/00000629.jpg,a group of young football players
./dataset/00000630.jpg,the jets are playing in the nfl game
./dataset/00000631.jpg,a group of people playing soccer on a field
./dataset/00000632.jpg,a soccer stadium
./dataset/00000633.jpg,a crowd of people
./dataset/00000634.jpg,a football game with a player running for the ball
./dataset/00000635.jpg,a football player throwing a ball in the air
./dataset/00000636.jpg,a football game is being played on the field
./dataset/00000637.jpg,a group of people standing on a field
./dataset/00000638.jpg,a football game is being played in a stadium
./dataset/00000639.jpg,a football field with a white line painted on it
./dataset/00000640.jpg,a group of young boys playing a game of football
./dataset/00000641.jpg,a band performing on a field
./dataset/00000642.jpg,a soccer game
./dataset/00000643.jpg,a football game with a player running for the ball
./dataset/00000644.jpg,a crowd of people
./dataset/00000645.jpg,a football player running with the ball
./dataset/00000646.jpg,a football player is preparing to kick the ball
./dataset/00000647.jpg,the football players are playing on the field
./dataset/00000648.jpg,the football field at the nfl stadium
./dataset/00000649.jpg,a group of people playing frc
./dataset/00000650.jpg,a field with white benches and a fence
./dataset/00000651.jpg,a football game with a crowd of people
./dataset/00000652.jpg,the washington redskins hut after the loss
./dataset/00000653.jpg,a football player running with the ball
./dataset/00000654.jpg,a football game with a crowd watching
./dataset/00000655.jpg,a football player is running with the ball
./dataset/00000656.jpg,a field with a soccer field and a building in the background
./dataset/00000657.jpg,a group of police officers walking across a field
./dataset/00000658.jpg,the football field at the university of michigan
./dataset/00000659.jpg,a large field
./dataset/00000660.jpg,a reflection of the ground
./dataset/00000661.jpg,a football player is running with the ball
./dataset/00000662.jpg,a football player is throwing the ball
./dataset/00000663.jpg,a football game is being played on the field
./dataset/00000664.jpg,the girls'lacrosse team is seen on the field
./dataset/00000665.jpg,a large stadium
./dataset/00000666.jpg,a football game is being played on the field
./dataset/00000667.jpg,a group of young children playing in a park
./dataset/00000668.jpg,the usc football team is walking off the field
./dataset/00000669.jpg,a football game with a player running the ball
./dataset/00000670.jpg,the stadium at penn field
./dataset/00000671.jpg,the players are celebrating
./dataset/00000672.jpg,a football field
./dataset/00000673.jpg,a football player running with the ball
./dataset/00000674.jpg,a group of people standing on top of a field
./dataset/00000675.jpg,a football game is being played on the field
./dataset/00000676.jpg,a man is jumping in the air
./dataset/00000677.jpg,a football player running with the ball
./dataset/00000678.jpg,a soccer field at night with lights on
./dataset/00000679.jpg,a football player running with the ball
./dataset/00000680.jpg,a football game is being played on the field
./dataset/00000681.jpg,a football player running with the ball
./dataset/00000682.jpg,snow covers the ground at the stadium
./dataset/00000683.jpg,a crowd of people sitting on a soccer field
./dataset/00000684.jpg,a football player is preparing to run the ball
./dataset/00000685.jpg,a football game with the team running on the field
./dataset/00000686.jpg,a large red and white flag
./dataset/00000687.jpg,the view from inside the stadium
./dataset/00000688.jpg,a football game with a player running the ball
./dataset/00000689.jpg,a football game with a player on the field
./dataset/00000690.jpg,a football field with a score board and a field
./dataset/00000691.jpg,a football player running with a ball
./dataset/00000692.jpg,a football player is running with the ball
./dataset/00000693.jpg,a group of people playing soccer on a field
./dataset/00000694.jpg,a group of people walking across a field
./dataset/00000695.jpg,a soccer player is celebrating a goal
./dataset/00000696.jpg,a football game is being played on the field
./dataset/00000697.jpg,the school is surrounded by trees and a tennis court
./dataset/00000698.jpg,a soccer player is running on the field
./dataset/00000699.jpg,a football game with a player running the ball
./dataset/00000700.jpg,the stadium is full of people
./dataset/00000701.jpg,a football player running with the ball
./dataset/00000702.jpg,a football player running with the ball
./dataset/00000703.jpg,michigan state running back to the big game
./dataset/00000704.jpg,a couple of men playing soccer on a field
./dataset/00000705.jpg,a football player catching a ball in the air
./dataset/00000706.jpg,a football team is lined up on the field
./dataset/00000707.jpg,a football game is being played in a stadium
./dataset/00000708.jpg,a football player is running with the ball
./dataset/00000709.jpg,a football game is being played on the field
./dataset/00000710.jpg,washington redskins running back to the end line
./dataset/00000711.jpg,a group of people playing a game of soccer
./dataset/00000712.jpg,a football player catching a ball in the air
./dataset/00000713.jpg,a group of people sitting on top of a field
./dataset/00000714.jpg,the football field at the university of minnesota
./dataset/00000715.jpg,a football player running with the ball
